,0
354,dog_bark
355,street_music
356,street_music
357,street_music
358,street_music
359,street_music
360,street_music
361,jackhammer
362,jackhammer
363,jackhammer
364,jackhammer
365,jackhammer
366,jackhammer
367,jackhammer
368,gun_shot
369,gun_shot
370,gun_shot
371,gun_shot
372,gun_shot
373,gun_shot
374,gun_shot
375,car_horn
376,car_horn
377,engine_idling
378,engine_idling
379,engine_idling
380,engine_idling
381,engine_idling
382,dog_bark
383,dog_bark
384,dog_bark
385,dog_bark
386,dog_bark
387,car_horn
388,car_horn
389,children_playing
390,children_playing
391,children_playing
392,children_playing
393,children_playing
394,children_playing
395,children_playing
396,children_playing
397,engine_idling
398,engine_idling
399,engine_idling
400,engine_idling
401,engine_idling
402,engine_idling
403,engine_idling
404,engine_idling
405,engine_idling
406,engine_idling
407,engine_idling
408,engine_idling
409,engine_idling
410,engine_idling
411,engine_idling
412,engine_idling
413,engine_idling
414,engine_idling
415,engine_idling
416,engine_idling
417,engine_idling
418,engine_idling
419,engine_idling
420,engine_idling
421,engine_idling
422,engine_idling
423,engine_idling
424,engine_idling
425,engine_idling
426,engine_idling
427,engine_idling
428,air_conditioner
429,air_conditioner
430,air_conditioner
431,air_conditioner
432,air_conditioner
433,air_conditioner
434,air_conditioner
435,air_conditioner
436,air_conditioner
437,air_conditioner
438,air_conditioner
439,air_conditioner
440,air_conditioner
441,air_conditioner
442,air_conditioner
443,air_conditioner
444,air_conditioner
445,air_conditioner
446,air_conditioner
447,air_conditioner
448,air_conditioner
449,air_conditioner
450,air_conditioner
451,air_conditioner
452,air_conditioner
453,drilling
454,drilling
455,drilling
456,drilling
457,drilling
458,car_horn
459,car_horn
460,dog_bark
461,dog_bark
462,dog_bark
463,dog_bark
464,jackhammer
465,jackhammer
466,jackhammer
467,jackhammer
468,jackhammer
469,jackhammer
470,jackhammer
471,jackhammer
472,jackhammer
473,jackhammer
474,jackhammer
475,jackhammer
476,jackhammer
477,jackhammer
478,jackhammer
479,jackhammer
480,jackhammer
481,jackhammer
482,jackhammer
483,jackhammer
484,jackhammer
485,jackhammer
486,jackhammer
487,jackhammer
488,jackhammer
489,jackhammer
490,jackhammer
491,jackhammer
492,jackhammer
493,jackhammer
494,jackhammer
495,jackhammer
496,jackhammer
497,jackhammer
498,jackhammer
499,jackhammer
500,jackhammer
501,jackhammer
502,jackhammer
503,jackhammer
504,jackhammer
505,jackhammer
506,jackhammer
507,jackhammer
508,jackhammer
509,jackhammer
510,jackhammer
511,jackhammer
512,jackhammer
513,jackhammer
514,jackhammer
515,jackhammer
516,jackhammer
517,jackhammer
518,jackhammer
519,jackhammer
520,jackhammer
521,jackhammer
522,jackhammer
523,jackhammer
524,jackhammer
525,jackhammer
526,jackhammer
527,jackhammer
528,jackhammer
529,jackhammer
530,jackhammer
531,jackhammer
532,jackhammer
533,jackhammer
534,jackhammer
535,jackhammer
536,jackhammer
537,jackhammer
538,jackhammer
539,jackhammer
540,jackhammer
541,jackhammer
542,jackhammer
543,children_playing
544,children_playing
545,children_playing
546,children_playing
547,children_playing
548,children_playing
549,children_playing
550,children_playing
551,car_horn
552,car_horn
553,street_music
554,street_music
555,street_music
556,street_music
557,street_music
558,street_music
559,children_playing
560,children_playing
561,children_playing
562,children_playing
563,children_playing
564,children_playing
565,children_playing
566,children_playing
567,dog_bark
568,dog_bark
569,dog_bark
570,dog_bark
571,children_playing
572,children_playing
573,children_playing
574,children_playing
575,children_playing
576,children_playing
577,children_playing
578,children_playing
579,street_music
580,street_music
581,street_music
582,street_music
583,street_music
584,street_music
585,street_music
586,children_playing
587,children_playing
588,children_playing
589,gun_shot
590,dog_bark
591,dog_bark
592,dog_bark
593,dog_bark
594,gun_shot
595,gun_shot
596,gun_shot
597,gun_shot
598,gun_shot
599,gun_shot
600,gun_shot
601,gun_shot
602,gun_shot
603,gun_shot
604,gun_shot
605,gun_shot
606,gun_shot
607,dog_bark
608,dog_bark
609,dog_bark
610,dog_bark
611,dog_bark
612,dog_bark
613,dog_bark
614,dog_bark
615,street_music
616,street_music
617,street_music
618,street_music
619,street_music
620,street_music
621,street_music
622,drilling
623,drilling
624,drilling
625,car_horn
626,car_horn
627,car_horn
628,car_horn
629,car_horn
630,car_horn
631,car_horn
632,car_horn
633,car_horn
634,car_horn
635,car_horn
636,car_horn
637,car_horn
638,car_horn
639,street_music
640,street_music
641,street_music
642,street_music
643,street_music
644,street_music
645,siren
646,dog_bark
647,dog_bark
648,dog_bark
649,dog_bark
650,dog_bark
651,dog_bark
652,siren
653,siren
654,siren
655,siren
656,siren
657,siren
658,siren
659,siren
660,siren
661,dog_bark
662,dog_bark
663,siren
664,engine_idling
665,engine_idling
666,gun_shot
667,gun_shot
668,gun_shot
669,gun_shot
670,gun_shot
671,gun_shot
672,gun_shot
673,drilling
674,drilling
675,drilling
676,drilling
677,drilling
678,drilling
679,drilling
680,drilling
681,drilling
682,drilling
683,drilling
684,drilling
685,drilling
686,drilling
687,drilling
688,drilling
689,drilling
690,drilling
691,drilling
692,drilling
693,drilling
694,drilling
695,drilling
696,engine_idling
697,engine_idling
698,engine_idling
699,air_conditioner
700,air_conditioner
701,air_conditioner
702,dog_bark
703,dog_bark
704,dog_bark
705,dog_bark
706,dog_bark
707,dog_bark
708,dog_bark
709,drilling
710,drilling
711,drilling
712,drilling
713,drilling
714,drilling
715,drilling
716,drilling
717,drilling
718,drilling
719,drilling
720,drilling
721,drilling
722,drilling
723,drilling
724,air_conditioner
725,air_conditioner
726,air_conditioner
727,air_conditioner
728,air_conditioner
729,air_conditioner
730,air_conditioner
731,air_conditioner
732,air_conditioner
733,air_conditioner
734,air_conditioner
735,air_conditioner
736,air_conditioner
737,air_conditioner
738,air_conditioner
739,air_conditioner
740,air_conditioner
741,air_conditioner
742,air_conditioner
743,air_conditioner
744,air_conditioner
745,air_conditioner
746,air_conditioner
747,air_conditioner
748,dog_bark
749,dog_bark
750,dog_bark
751,drilling
752,drilling
753,drilling
754,drilling
755,drilling
756,drilling
757,drilling
758,drilling
759,drilling
760,air_conditioner
761,air_conditioner
762,air_conditioner
763,air_conditioner
764,air_conditioner
765,air_conditioner
766,air_conditioner
767,air_conditioner
768,dog_bark
769,dog_bark
770,dog_bark
771,dog_bark
772,street_music
773,street_music
774,street_music
775,street_music
776,street_music
777,street_music
778,gun_shot
779,drilling
780,drilling
781,dog_bark
782,dog_bark
783,dog_bark
784,dog_bark
785,dog_bark
786,dog_bark
787,dog_bark
788,dog_bark
789,street_music
790,street_music
791,street_music
792,street_music
793,street_music
794,street_music
795,dog_bark
796,dog_bark
797,dog_bark
798,gun_shot
799,gun_shot
800,gun_shot
801,street_music
802,street_music
803,street_music
804,street_music
805,street_music
806,street_music
807,drilling
808,drilling
809,drilling
810,drilling
811,drilling
812,drilling
813,drilling
814,drilling
815,drilling
816,drilling
817,drilling
818,drilling
819,drilling
820,drilling
821,drilling
822,drilling
823,drilling
824,drilling
825,drilling
826,drilling
827,drilling
828,drilling
829,street_music
830,gun_shot
831,dog_bark
832,car_horn
833,car_horn
834,car_horn
835,car_horn
836,car_horn
837,car_horn
838,jackhammer
839,dog_bark
840,engine_idling
841,dog_bark
842,dog_bark
843,dog_bark
844,dog_bark
845,car_horn
846,car_horn
847,car_horn
848,drilling
849,children_playing
850,children_playing
851,children_playing
852,children_playing
853,children_playing
854,children_playing
855,children_playing
856,jackhammer
857,jackhammer
858,jackhammer
859,jackhammer
860,jackhammer
861,jackhammer
862,jackhammer
863,jackhammer
864,jackhammer
865,jackhammer
866,jackhammer
867,street_music
868,street_music
869,street_music
870,street_music
871,street_music
872,street_music
