,0
347,air_conditioner
348,air_conditioner
349,air_conditioner
350,air_conditioner
351,air_conditioner
352,air_conditioner
353,air_conditioner
354,air_conditioner
355,air_conditioner
356,air_conditioner
357,air_conditioner
358,air_conditioner
359,air_conditioner
360,air_conditioner
361,air_conditioner
362,air_conditioner
363,air_conditioner
364,air_conditioner
365,air_conditioner
366,air_conditioner
367,air_conditioner
368,air_conditioner
369,air_conditioner
370,air_conditioner
371,air_conditioner
372,air_conditioner
373,air_conditioner
374,air_conditioner
375,siren
376,siren
377,siren
378,car_horn
379,air_conditioner
380,dog_bark
381,dog_bark
382,dog_bark
383,children_playing
384,children_playing
385,children_playing
386,children_playing
387,children_playing
388,children_playing
389,children_playing
390,street_music
391,street_music
392,street_music
393,street_music
394,street_music
395,street_music
396,dog_bark
397,dog_bark
398,dog_bark
399,dog_bark
400,children_playing
401,children_playing
402,children_playing
403,children_playing
404,dog_bark
405,dog_bark
406,dog_bark
407,dog_bark
408,dog_bark
409,dog_bark
410,air_conditioner
411,air_conditioner
412,air_conditioner
413,air_conditioner
414,air_conditioner
415,air_conditioner
416,air_conditioner
417,air_conditioner
418,air_conditioner
419,air_conditioner
420,air_conditioner
421,air_conditioner
422,air_conditioner
423,air_conditioner
424,air_conditioner
425,air_conditioner
426,air_conditioner
427,air_conditioner
428,air_conditioner
429,air_conditioner
430,air_conditioner
431,air_conditioner
432,air_conditioner
433,air_conditioner
434,air_conditioner
435,air_conditioner
436,air_conditioner
437,air_conditioner
438,air_conditioner
439,air_conditioner
440,air_conditioner
441,air_conditioner
442,air_conditioner
443,air_conditioner
444,dog_bark
445,dog_bark
446,dog_bark
447,dog_bark
448,dog_bark
449,dog_bark
450,dog_bark
451,dog_bark
452,drilling
453,drilling
454,drilling
455,drilling
456,drilling
457,drilling
458,drilling
459,drilling
460,drilling
461,drilling
462,drilling
463,drilling
464,drilling
465,dog_bark
466,dog_bark
467,dog_bark
468,car_horn
469,car_horn
470,jackhammer
471,jackhammer
472,jackhammer
473,jackhammer
474,jackhammer
475,jackhammer
476,jackhammer
477,jackhammer
478,jackhammer
479,jackhammer
480,jackhammer
481,jackhammer
482,jackhammer
483,jackhammer
484,jackhammer
485,jackhammer
486,jackhammer
487,jackhammer
488,jackhammer
489,jackhammer
490,jackhammer
491,jackhammer
492,jackhammer
493,jackhammer
494,jackhammer
495,jackhammer
496,jackhammer
497,jackhammer
498,jackhammer
499,jackhammer
500,jackhammer
501,jackhammer
502,jackhammer
503,jackhammer
504,jackhammer
505,jackhammer
506,jackhammer
507,jackhammer
508,jackhammer
509,jackhammer
510,street_music
511,street_music
512,street_music
513,street_music
514,street_music
515,street_music
516,drilling
517,drilling
518,drilling
519,drilling
520,drilling
521,drilling
522,siren
523,siren
524,siren
525,siren
526,siren
527,siren
528,siren
529,siren
530,street_music
531,street_music
532,street_music
533,street_music
534,street_music
535,street_music
536,gun_shot
537,dog_bark
538,dog_bark
539,dog_bark
540,dog_bark
541,engine_idling
542,engine_idling
543,engine_idling
544,engine_idling
545,engine_idling
546,engine_idling
547,engine_idling
548,engine_idling
549,engine_idling
550,engine_idling
551,engine_idling
552,engine_idling
553,engine_idling
554,engine_idling
555,engine_idling
556,engine_idling
557,street_music
558,street_music
559,street_music
560,street_music
561,street_music
562,car_horn
563,car_horn
564,car_horn
565,street_music
566,street_music
567,street_music
568,street_music
569,street_music
570,street_music
571,children_playing
572,children_playing
573,children_playing
574,children_playing
575,children_playing
576,children_playing
577,children_playing
578,children_playing
579,air_conditioner
580,air_conditioner
581,air_conditioner
582,air_conditioner
583,air_conditioner
584,dog_bark
585,dog_bark
586,dog_bark
587,dog_bark
588,dog_bark
589,engine_idling
590,dog_bark
591,dog_bark
592,dog_bark
593,dog_bark
594,children_playing
595,children_playing
596,children_playing
597,children_playing
598,children_playing
599,children_playing
600,children_playing
601,jackhammer
602,jackhammer
603,jackhammer
604,jackhammer
605,jackhammer
606,car_horn
607,drilling
608,drilling
609,drilling
610,drilling
611,drilling
612,drilling
613,drilling
614,drilling
615,drilling
616,drilling
617,drilling
618,drilling
619,drilling
620,drilling
621,drilling
622,drilling
623,drilling
624,drilling
625,engine_idling
626,engine_idling
627,engine_idling
628,engine_idling
629,engine_idling
630,engine_idling
631,engine_idling
632,engine_idling
633,engine_idling
634,engine_idling
635,engine_idling
636,air_conditioner
637,air_conditioner
638,air_conditioner
639,air_conditioner
640,air_conditioner
641,air_conditioner
642,air_conditioner
643,air_conditioner
644,air_conditioner
645,air_conditioner
646,air_conditioner
647,air_conditioner
648,air_conditioner
649,air_conditioner
650,air_conditioner
651,air_conditioner
652,air_conditioner
653,gun_shot
654,street_music
655,street_music
656,street_music
657,street_music
658,street_music
659,street_music
660,drilling
661,drilling
662,drilling
663,drilling
664,drilling
665,drilling
666,drilling
667,car_horn
668,children_playing
669,children_playing
670,children_playing
671,children_playing
672,children_playing
673,children_playing
674,children_playing
675,children_playing
676,siren
677,drilling
678,drilling
679,drilling
680,drilling
681,drilling
682,siren
683,siren
684,siren
685,siren
686,siren
687,siren
688,siren
689,siren
690,siren
691,siren
692,siren
693,siren
694,siren
695,siren
696,siren
697,siren
698,siren
699,siren
700,siren
701,siren
702,siren
703,siren
704,siren
705,siren
706,siren
707,siren
708,siren
709,siren
710,siren
711,siren
712,siren
713,engine_idling
714,engine_idling
715,engine_idling
716,engine_idling
717,engine_idling
718,engine_idling
719,engine_idling
720,engine_idling
721,engine_idling
722,engine_idling
723,engine_idling
724,engine_idling
725,engine_idling
726,engine_idling
727,engine_idling
728,engine_idling
729,engine_idling
730,engine_idling
731,car_horn
732,children_playing
733,children_playing
734,children_playing
735,children_playing
736,children_playing
737,children_playing
738,children_playing
739,children_playing
740,engine_idling
741,engine_idling
742,engine_idling
743,engine_idling
744,children_playing
745,children_playing
746,children_playing
747,children_playing
748,children_playing
749,children_playing
750,children_playing
751,children_playing
752,street_music
753,street_music
754,street_music
755,street_music
756,street_music
757,street_music
758,dog_bark
759,dog_bark
760,dog_bark
761,engine_idling
762,engine_idling
763,engine_idling
764,engine_idling
765,engine_idling
766,engine_idling
767,engine_idling
768,engine_idling
769,engine_idling
770,engine_idling
771,engine_idling
772,engine_idling
773,engine_idling
774,engine_idling
775,engine_idling
776,engine_idling
777,engine_idling
778,engine_idling
779,engine_idling
780,engine_idling
781,engine_idling
782,engine_idling
783,engine_idling
784,engine_idling
785,engine_idling
786,engine_idling
787,engine_idling
788,engine_idling
789,engine_idling
790,engine_idling
791,engine_idling
792,dog_bark
793,dog_bark
794,dog_bark
795,dog_bark
796,dog_bark
797,children_playing
798,children_playing
799,children_playing
800,children_playing
801,children_playing
802,children_playing
803,children_playing
804,children_playing
805,dog_bark
806,street_music
807,street_music
808,street_music
809,street_music
810,street_music
811,street_music
812,street_music
813,street_music
814,street_music
815,street_music
816,street_music
817,street_music
818,street_music
819,street_music
820,street_music
821,street_music
822,street_music
