,0
353,children_playing
354,children_playing
355,children_playing
356,children_playing
357,children_playing
358,air_conditioner
359,air_conditioner
360,children_playing
361,children_playing
362,children_playing
363,children_playing
364,children_playing
365,children_playing
366,children_playing
367,street_music
368,street_music
369,street_music
370,street_music
371,street_music
372,street_music
373,street_music
374,dog_bark
375,dog_bark
376,dog_bark
377,gun_shot
378,gun_shot
379,gun_shot
380,dog_bark
381,dog_bark
382,dog_bark
383,dog_bark
384,car_horn
385,car_horn
386,car_horn
387,car_horn
388,air_conditioner
389,air_conditioner
390,air_conditioner
391,air_conditioner
392,air_conditioner
393,air_conditioner
394,air_conditioner
395,air_conditioner
396,air_conditioner
397,air_conditioner
398,air_conditioner
399,air_conditioner
400,air_conditioner
401,air_conditioner
402,air_conditioner
403,air_conditioner
404,air_conditioner
405,air_conditioner
406,air_conditioner
407,air_conditioner
408,air_conditioner
409,air_conditioner
410,air_conditioner
411,air_conditioner
412,air_conditioner
413,air_conditioner
414,air_conditioner
415,air_conditioner
416,air_conditioner
417,air_conditioner
418,air_conditioner
419,air_conditioner
420,dog_bark
421,dog_bark
422,street_music
423,street_music
424,street_music
425,street_music
426,street_music
427,street_music
428,drilling
429,drilling
430,drilling
431,drilling
432,drilling
433,drilling
434,drilling
435,drilling
436,drilling
437,drilling
438,drilling
439,drilling
440,drilling
441,drilling
442,drilling
443,drilling
444,drilling
445,drilling
446,drilling
447,drilling
448,drilling
449,engine_idling
450,engine_idling
451,engine_idling
452,street_music
453,street_music
454,street_music
455,street_music
456,street_music
457,street_music
458,dog_bark
459,dog_bark
460,dog_bark
461,dog_bark
462,dog_bark
463,dog_bark
464,dog_bark
465,children_playing
466,children_playing
467,children_playing
468,children_playing
469,children_playing
470,children_playing
471,children_playing
472,children_playing
473,street_music
474,street_music
475,street_music
476,street_music
477,street_music
478,street_music
479,street_music
480,children_playing
481,children_playing
482,children_playing
483,children_playing
484,dog_bark
485,dog_bark
486,dog_bark
487,dog_bark
488,children_playing
489,children_playing
490,children_playing
491,children_playing
492,children_playing
493,children_playing
494,children_playing
495,drilling
496,drilling
497,drilling
498,drilling
499,drilling
500,drilling
501,children_playing
502,children_playing
503,children_playing
504,children_playing
505,children_playing
506,children_playing
507,children_playing
508,children_playing
509,dog_bark
510,jackhammer
511,jackhammer
512,jackhammer
513,jackhammer
514,jackhammer
515,jackhammer
516,gun_shot
517,gun_shot
518,car_horn
519,dog_bark
520,dog_bark
521,dog_bark
522,dog_bark
523,dog_bark
524,dog_bark
525,dog_bark
526,dog_bark
527,dog_bark
528,dog_bark
529,dog_bark
530,dog_bark
531,jackhammer
532,jackhammer
533,jackhammer
534,jackhammer
535,jackhammer
536,jackhammer
537,jackhammer
538,jackhammer
539,jackhammer
540,jackhammer
541,jackhammer
542,jackhammer
543,jackhammer
544,jackhammer
545,jackhammer
546,jackhammer
547,jackhammer
548,street_music
549,street_music
550,street_music
551,street_music
552,street_music
553,street_music
554,children_playing
555,children_playing
556,children_playing
557,children_playing
558,children_playing
559,children_playing
560,children_playing
561,street_music
562,street_music
563,street_music
564,street_music
565,street_music
566,street_music
567,street_music
568,street_music
569,street_music
570,street_music
571,street_music
572,street_music
573,drilling
574,drilling
575,drilling
576,drilling
577,drilling
578,drilling
579,drilling
580,dog_bark
581,dog_bark
582,dog_bark
583,dog_bark
584,dog_bark
585,dog_bark
586,dog_bark
587,dog_bark
588,car_horn
589,dog_bark
590,engine_idling
591,engine_idling
592,engine_idling
593,engine_idling
594,engine_idling
595,engine_idling
596,engine_idling
597,engine_idling
598,engine_idling
599,engine_idling
600,engine_idling
601,engine_idling
602,gun_shot
603,dog_bark
604,dog_bark
605,dog_bark
606,dog_bark
607,air_conditioner
608,air_conditioner
609,air_conditioner
610,air_conditioner
611,air_conditioner
612,air_conditioner
613,air_conditioner
614,air_conditioner
615,air_conditioner
616,air_conditioner
617,air_conditioner
618,air_conditioner
619,children_playing
620,children_playing
621,children_playing
622,children_playing
623,children_playing
624,children_playing
625,children_playing
626,dog_bark
627,dog_bark
628,dog_bark
629,dog_bark
630,drilling
631,drilling
632,dog_bark
633,dog_bark
634,dog_bark
635,dog_bark
636,dog_bark
637,dog_bark
638,dog_bark
639,dog_bark
640,street_music
641,street_music
642,street_music
643,street_music
644,street_music
645,street_music
646,street_music
647,street_music
648,street_music
649,street_music
650,street_music
651,street_music
652,jackhammer
653,jackhammer
654,jackhammer
655,jackhammer
656,jackhammer
657,jackhammer
658,jackhammer
659,jackhammer
660,jackhammer
661,jackhammer
662,car_horn
663,dog_bark
664,dog_bark
665,dog_bark
666,dog_bark
667,gun_shot
668,gun_shot
669,siren
670,siren
671,siren
672,siren
673,siren
674,siren
675,siren
676,siren
677,siren
678,car_horn
679,car_horn
680,car_horn
681,car_horn
682,car_horn
683,car_horn
684,car_horn
685,car_horn
686,car_horn
687,car_horn
688,car_horn
689,dog_bark
690,dog_bark
691,dog_bark
692,dog_bark
693,children_playing
694,children_playing
695,children_playing
696,children_playing
697,children_playing
698,children_playing
699,dog_bark
700,dog_bark
701,dog_bark
702,dog_bark
703,street_music
704,street_music
705,street_music
706,street_music
707,street_music
708,street_music
709,street_music
710,air_conditioner
711,air_conditioner
712,air_conditioner
713,air_conditioner
714,air_conditioner
715,air_conditioner
716,air_conditioner
717,air_conditioner
718,air_conditioner
719,air_conditioner
720,air_conditioner
721,air_conditioner
722,air_conditioner
723,air_conditioner
724,air_conditioner
725,air_conditioner
726,air_conditioner
727,air_conditioner
728,air_conditioner
729,air_conditioner
730,air_conditioner
731,air_conditioner
732,air_conditioner
733,air_conditioner
734,air_conditioner
735,air_conditioner
736,air_conditioner
737,air_conditioner
738,air_conditioner
739,air_conditioner
740,air_conditioner
741,drilling
742,drilling
743,drilling
744,drilling
745,drilling
746,drilling
747,drilling
748,drilling
749,drilling
750,drilling
751,drilling
752,drilling
753,drilling
754,drilling
755,drilling
756,drilling
757,children_playing
758,children_playing
759,children_playing
760,children_playing
761,children_playing
762,children_playing
763,children_playing
764,children_playing
765,air_conditioner
766,air_conditioner
767,air_conditioner
768,air_conditioner
769,air_conditioner
770,children_playing
771,children_playing
772,children_playing
773,children_playing
774,children_playing
775,children_playing
776,children_playing
777,children_playing
778,car_horn
779,dog_bark
780,engine_idling
781,engine_idling
782,engine_idling
783,engine_idling
784,engine_idling
785,engine_idling
786,engine_idling
787,engine_idling
788,engine_idling
789,dog_bark
790,dog_bark
791,dog_bark
792,dog_bark
793,drilling
794,drilling
795,siren
796,siren
797,siren
798,siren
799,siren
800,street_music
801,street_music
802,street_music
803,street_music
804,street_music
805,street_music
